Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
309,08-01-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,21,73,NA
309,08-03-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,21,73,NA
309,08-06-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,19,58,NA
309,08-10-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,20,46,NA
309,13-08-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,20,54,NA
309,17-08-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,21,56,NA
309,22-08-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,23,63,NA
309,24-08-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,23,70,NA
309,27-08-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,21,59,NA
309,29-08-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,20,75,NA
309,31-08-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,70,NA
309,09-03-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,21,44,NA
309,09-05-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,22,59,NA
309,09-07-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,26,94,NA
309,09-10-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,19,50,NA
309,09-12-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,22,55,NA
309,14-09-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,30,38,NA
309,17-09-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,22,51,NA
309,21-09-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,23,69,NA
309,24-09-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,26,51,NA
309,26-09-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,22,49,NA
309,28-09-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,21,67,NA
309,10-01-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,22,43,NA
309,10-03-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,20,63,NA
309,10-05-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,22,84,NA
309,10-08-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,22,62,NA
309,10-10-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,23,33,NA
309,10-12-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,18,70,NA
309,15-10-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,23,158,NA
309,17-10-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,21,71,NA
309,19-10-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,21,91,NA
309,22-10-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,18,99,NA
309,26-10-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,20,114,NA
309,29-10-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,22,88,NA
309,11-02-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,25,62,NA
309,11-06-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,20,83,NA
309,11-08-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,22,47,NA
309,13-11-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,28,98,NA
309,15-11-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,23,117,NA
309,19-11-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,21,82,NA
309,21-11-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,20,94,NA
309,23-11-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,24,40,NA
309,26-11-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,22,47,NA
309,28-11-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,22,64,NA
309,12-03-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,21,99,NA
309,12-05-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,27,38,NA
309,12-07-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,27,39,NA
309,12-10-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,23,66,NA
309,12-12-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,25,33,NA
309,14-12-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,27,28,NA
309,17-12-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,25,51,NA
309,19-12-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,23,30,NA
309,21-12-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,27,32,NA
309,24-12-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,27,48,NA
309,26-12-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,25,72,NA
309,28-12-2012,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,24,85,NA
769,09-04-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,17,96,NA
769,09-11-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,17,106,NA
769,13-09-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",18,20,103,NA
769,18-09-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,19,97,NA
769,20-09-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,19,116,NA
769,25-09-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,20,109,NA
769,27-09-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,18,150,NA
769,10-04-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,16,97,NA
769,10-09-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,15,86,NA
769,10-11-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,17,64,NA
769,16-10-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,18,101,NA
769,18-10-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,20,83,NA
769,25-10-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,18,103,NA
769,30-10-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,18,87,NA
769,11-01-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,19,111,NA
769,11-05-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,35,115,NA
769,11-08-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,101,NA
769,15-11-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,18,110,NA
769,20-11-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,17,133,NA
769,22-11-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,16,72,NA
769,26-11-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,16,83,NA
769,27-11-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,18,83,NA
769,28-11-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,15,105,NA
769,30-11-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,14,93,NA
769,12-03-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,19,105,NA
769,12-05-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,16,107,NA
769,12-11-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,19,95,NA
769,13-12-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,18,91,NA
769,18-12-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,20,107,NA
769,20-12-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,18,95,NA
769,27-12-2012,Tamil Nadu,Trichy,"Gandhi Market, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,53,94,NA
770,09-03-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,15,88,NA
770,09-10-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,14,74,NA
770,09-12-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,18,88,NA
770,17-09-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,19,69,NA
770,24-09-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,20,126,NA
770,26-09-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,18,127,NA
770,10-01-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,16,86,NA
770,10-03-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,17,73,NA
770,10-12-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,18,79,NA
770,15-10-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,19,72,NA
770,17-10-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,18,99,NA
770,22-10-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,16,93,NA
770,29-10-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,16,89,NA
770,11-09-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,16,85,NA
770,11-12-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,17,107,NA
770,14-11-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,17,99,NA
770,19-11-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,18,109,NA
770,21-11-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,18,110,NA
770,12-04-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,16,107,NA
770,12-07-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,17,97,NA
770,12-10-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,17,91,NA
770,12-12-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,17,83,NA
770,17-12-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,15,70,NA
770,19-12-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,19,104,NA
770,20-12-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,15,87,NA
770,31-12-2012,Tamil Nadu,Trichy,"Main Guard Gate, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,19,97,NA
771,09-06-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,14,38,NA
771,09-10-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,13,33,NA
771,17-09-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,13,34,NA
771,20-09-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,14,43,NA
771,24-09-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,13,40,NA
771,27-09-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,12,51,NA
771,10-01-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,15,44,NA
771,10-04-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,16,45,NA
771,10-08-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,15,44,NA
771,10-10-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,15,38,NA
771,15-10-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,16,42,NA
771,18-10-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,15,38,NA
771,22-10-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,15,34,NA
771,25-10-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,16,37,NA
771,29-10-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,16,40,NA
771,11-01-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,13,37,NA
771,11-05-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,14,43,NA
771,11-09-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,14,45,NA
771,15-11-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,15,41,NA
771,16-11-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,15,37,NA
771,19-11-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,15,47,NA
771,22-11-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,51,NA
771,26-11-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,13,37,NA
771,28-11-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,14,33,NA
771,30-11-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,13,38,NA
771,12-03-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,14,44,NA
771,12-06-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,13,37,NA
771,12-10-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,12,34,NA
771,13-12-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,14,44,NA
771,17-12-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,15,33,NA
771,20-12-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,13,43,NA
771,27-12-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,15,37,NA
771,31-12-2012,Tamil Nadu,Trichy,"Bishop Heber College, Tirchy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,15,44,NA
772,07-09-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,15,45,NA
772,09-11-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,11,49,NA
772,13-09-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,12,52,NA
772,14-09-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,14,40,NA
772,18-09-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,12,58,NA
772,21-09-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,13,37,NA
772,25-09-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,13,60,NA
772,28-09-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,12,57,NA
772,10-05-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,16,39,NA
772,10-09-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,15,44,NA
772,10-11-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,16,51,NA
772,16-10-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,16,34,NA
772,26-10-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,17,44,NA
772,30-10-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,16,39,NA
772,11-02-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,16,39,NA
772,11-06-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,17,44,NA
772,11-07-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,15,46,NA
772,14-11-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,13,36,NA
772,20-11-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,11,48,NA
772,23-11-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,16,36,NA
772,29-11-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,16,48,NA
772,12-05-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,17,46,NA
772,12-07-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,15,38,NA
772,12-09-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,15,41,NA
772,14-12-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,16,46,NA
772,18-12-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,17,44,NA
772,21-12-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,16,48,NA
772,28-12-2012,Tamil Nadu,Trichy,"Golden Rock, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,17,47,NA
773,09-05-2012,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,18,113,NA
773,09-12-2012,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,19,115,NA
773,14-09-2012,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",16,18,119,NA
773,21-09-2012,Tamil Nadu,Trichy,"Central Bus Stand, Trichy",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,20,148,NA
